,0
1277,2069403.7607025106
1278,2059353.5758723253
1279,2010996.7746464466
1280,2015357.6255814827
1281,2011299.2436433092
1282,2044623.4965780322
1283,2063363.0968274162
1284,2078430.2790409715
1285,2108583.609354766
1286,2098437.638256874
1287,2098958.531404067
1288,2112823.244616188
1289,2110666.9562868048
1290,2100799.7082669525
1291,2121173.911763815
1292,2116794.9979268294
1293,2123040.665287614
1294,2119387.587028619
1295,2129568.4560759
1296,2142122.2087327302
1297,2150548.407643756
1298,2136762.9167996626
1299,2167001.8296523257
1300,2167752.7191476286
1301,2172262.849540277
1302,2173034.3283287515
1303,2174032.4685884067
1304,2153224.1277484414
1305,2154483.75623471
1306,2124654.0054024067
1307,2119780.303403981
1308,2143762.3541526333
1309,2154781.255247062
1310,2146449.075259825
1311,2156171.5267740213
1312,2160456.1544076777
1313,2148086.1321761133
1314,2182010.4227039744
1315,2166071.1903714337
1316,2144357.652748648
1317,2158057.3376968927
1318,2182611.909990371
1319,2203934.350304713
1320,2216495.7384245796
1321,2215081.361757741
1322,2192765.1397543196
1323,2169597.526534449
1324,2172788.8224474145
1325,2203566.653328858
1326,2153049.627754653
1327,2140357.897254679
1328,2156562.2646329207
1329,2173988.3886746084
1330,2198098.051701848
1331,2207504.9810837214
1332,2213178.549150232
1333,2223122.8344896417
1334,2228641.4403892783
1335,2222337.322580901
1336,2197379.0829790086
1337,2191997.218830184
1338,2215984.9839678677
1339,2234621.856111957
1340,2213428.0691946484
1341,2201469.3011104716
1342,2214144.235502463
1343,2197360.957236208
1344,2208873.126562593
1345,2202837.9735080423
1346,2206960.348691846
1347,2225165.506441706
1348,2227172.847406427
1349,2220587.783874701
1350,2198312.3384386827
1351,2196379.5737796375
1352,2206150.3980094125
1353,2195913.0672814413
1354,2217728.7849748596
1355,2215350.6897039143
1356,2231348.6926606908
1357,2238483.9084705245
1358,2245851.8613675977
1359,2262644.553549001
1360,2263294.605972941
1361,2277763.1325258208
1362,2282866.790075613
1363,2278434.784573115
1364,2290488.1070071454
1365,2301476.774672441
1366,2306161.6915132552
1367,2310906.6271652165
1368,2299673.317436976
1369,2273838.0749684763
1370,2288170.670890413
1371,2286961.712170148
1372,2281741.6678312505
1373,2294578.002363048
1374,2297276.3579068184
1375,2312031.313149208
1376,2307170.8824633956
1377,2290654.6450243695
1378,2309520.1272575594
1379,2300031.5719205383
1380,2294189.090861483
1381,2287633.549872721
1382,2302106.580791561
1383,2299585.523883155
1384,2308435.7675451958
1385,2298319.087870363
1386,2282801.281177993
1387,2291649.9554052465
1388,2289643.027797259
1389,2294698.886439339
1390,2298565.6127426485
1391,2290921.485279781
1392,2307081.375296155
1393,2276358.8284732215
1394,2292949.864330305
1395,2289082.12076138
1396,2293206.303291585
1397,2297243.817316519
1398,2293907.4093204387
1399,2291411.362001846
1400,2291562.007504936
1401,2279774.6864984976
1402,2265626.446095941
1403,2222686.0582685927
1404,2217100.7233836977
1405,2232562.0187610677
1406,2211567.0196245094
1407,2212333.512073541
1408,2205485.7354570115
1409,2235593.651364487
1410,2235095.5688221003
1411,2230626.2396684755
1412,2255649.0703981644
1413,2256725.9232235514
1414,2251927.481464821
1415,2281382.7354619093
1416,2289420.02375913
1417,2302758.6410905337
1418,2308281.4135963726
1419,2300285.50755501
1420,2306159.722380019
1421,2308764.4284411594
1422,2310489.738024392
1423,2306879.4836664014
1424,2305811.062740718
1425,2306530.007467209
1426,2317123.3468933734
1427,2318779.784940708
1428,2331472.2800682904
1429,2325027.179922543
1430,2309691.9130575676
1431,2315297.7599074864
1432,2307258.443695906
1433,2298603.201780504
1434,2302162.7384756776
1435,2317914.713470489
1436,2321893.5720948316
1437,2328377.120538589
1438,2329182.5458188932
1439,2310094.509772752
1440,2295756.963375886
1441,2316227.6076401053
1442,2285935.065512192
1443,2296304.7721679225
1444,2296147.189642364
1445,2289715.1373031177
1446,2242792.0518364324
1447,2234905.006031989
1448,2261344.23707981
1449,2255312.9611314763
1450,2207420.9751676572
1451,2245123.6965873335
1452,2188797.453411526
1453,2164075.8712701085
1454,2105670.3036295054
1455,2098899.289339881
1456,2081812.3177992
1457,2070482.8392420697
1458,2113739.0037736217
1459,2121978.725372513
1460,2162048.275814709
1461,2155020.9534495217
1462,2183605.732510267
1463,2204854.2414645804
1464,2189311.4244237975
1465,2219344.6835472537
1466,2217755.8307103408
1467,2234358.7701240964
1468,2266162.5051390473
1469,2267174.5893032476
1470,2265752.961652571
1471,2284979.4131530398
1472,2295286.6006456385
1473,2288705.3338207635
1474,2284829.003979074
1475,2285623.239047952
1476,2287279.431978411
1477,2295528.8019615444
1478,2302176.796848537
1479,2304205.9915575916
1480,2327581.218395544
1481,2317634.763772814
1482,2323016.2773269336
1483,2341296.7753495816
1484,2328662.7762519345
1485,2339607.4209366725
1486,2343562.494865146
1487,2330116.819875501
1488,2322770.613686844
1489,2336809.6582864705
1490,2343166.243988596
1491,2348119.8495503613
1492,2359919.8522498887
1493,2353858.453023323
1494,2346906.333466209
1495,2308893.830325623
1496,2310171.6532434155
1497,2255927.0948409718
1498,2244657.78049341
1499,2236203.087179806
1500,2271715.0604031743
1501,2326526.6191084846
1502,2317741.9721634313
1503,2336223.2474448616
1504,2319716.953805426
1505,2320965.40932368
1506,2331866.785040389
1507,2326604.5467949044
1508,2318982.322378918
1509,2293921.603487604
1510,2294676.0892430344
1511,2268031.1503319587
1512,2260522.4402018185
1513,2292214.212565515
1514,2328194.614450853
1515,2317458.945104872
1516,2314709.8017214444
1517,2311919.569773888
1518,2300504.3659678046
1519,2284976.1388690467
1520,2325815.1526437337
1521,2312970.938757995
1522,2324388.7629968124
1523,2356014.554246647
1524,2335541.620591179
1525,2327242.371815887
1526,2306354.931507278
1527,2271335.2436379553
1528,2293395.538345412
1529,2247762.6346514206
1530,2274438.496980523
1531,2311748.825832111
1532,2295534.670821052
1533,2329059.1696508355
1534,2317781.4307338544
1535,2302137.7990568224
1536,2317045.433753184
1537,2308872.8310056096
1538,2329460.607813933
1539,2346912.078843101
1540,2352731.5853184294
1541,2350238.321109094
1542,2353719.050740254
1543,2362576.628375647
1544,2355996.402938258
1545,2364458.950848787
1546,2363921.550919122
1547,2365943.205484013
1548,2351746.4454327887
1549,2373344.6199996793
1550,2356800.623350141
1551,2344773.004982355
1552,2343300.8877535257
1553,2305176.8191734045
1554,2325931.023537634
1555,2274262.088387899
1556,2272330.2422925974
1557,2297503.969048217
1558,2276473.0922319046
1559,2304519.727351395
1560,2289915.362575409
1561,2317164.600244049
1562,2310691.7423917935
1563,2328854.3531707805
1564,2325804.5025054673
1565,2312348.274895783
1566,2275831.5042168098
1567,2267451.7853030064
1568,2285157.6678281063
1569,2311530.159770563
1570,2284141.1466196356
1571,2265874.238222532
1572,2277372.1841723407
1573,2284033.509811083
1574,2290964.7921373746
1575,2291847.1599213406
1576,2301535.067927475
1577,2314009.6985180657
1578,2295753.987521057
1579,2305631.6598567194
1580,2326004.5459103393
1581,2320002.9804616547
1582,2286580.1303222654
1583,2312232.8414881895
1584,2310200.8893569186
1585,2314220.0880529787
1586,2317381.699907532
1587,2314997.3028184506
1588,2310127.1104925536
1589,2338055.6075310516
1590,2329804.211444855
1591,2306759.861363449
1592,2330425.6321279905
1593,2342543.6445767977
1594,2322258.348832168
1595,2313752.789525528
1596,2320601.155308075
1597,2355135.8552996065
1598,2339490.361187668
1599,2329650.769765396
1600,2332738.023996048
1601,2356187.929723282
1602,2359951.936618347
1603,2366150.1837632754
1604,2372305.9209127803
1605,2369339.6372344205
1606,2363496.333597717
1607,2350421.4415779877
1608,2326996.956790619
1609,2344370.1809162903
1610,2347823.2532876586
1611,2346701.737125626
1612,2342422.0332551575
1613,2335299.5786783597
1614,2341428.3565008543
1615,2316666.177656097
1616,2307662.000094986
1617,2290281.563915634
1618,2290136.280977478
1619,2318089.1165168
1620,2321778.4054533383
1621,2298721.9880112456
1622,2273003.2370630647
1623,2288901.7689323425
1624,2296179.212857742
1625,2321603.55539917
1626,2303954.642270737
1627,2317631.905330353
1628,2317787.726860199
1629,2296616.8746415707
1630,2288246.119065628
1631,2290406.9292024993
1632,2245511.98006134
1633,2241215.383166428
1634,2251179.8087510685
1635,2246133.3908141325
1636,2238613.4397660065
1637,2252263.1030923454
1638,2222219.1918414305
1639,2225045.6122289277
1640,2248513.734599457
1641,2271078.4863945767
1642,2273124.271811981
1643,2274742.6429161835
1644,2285595.9133070377
1645,2273999.681248016
1646,2273268.7313803863
1647,2225165.526712952
1648,2212347.3335326384
1649,2209117.4664087677
1650,2183564.353070526
1651,2170537.5176845547
1652,2187232.271442337
1653,2204485.8417475894
1654,2210633.783088074
1655,2205528.9091828917
1656,2197521.013712769
1657,2191685.361072235
1658,2176121.270931091
1659,2162180.685129013
1660,2153617.5432386016
1661,2182319.0477765654
1662,2155233.548829422
1663,2158775.5096111293
1664,2159881.054962234
1665,2167370.887712326
1666,2177857.647969818
1667,2167602.846730042
1668,2149571.9048143006
1669,2093320.0038781737
1670,2032880.4459231566
1671,1970478.650805435
1672,1924904.884516678
1673,2008774.0717343905
1674,2047070.0652701566
1675,2050823.0862189485
1676,2028391.8256141664
1677,1978748.0296126555
1678,2009843.2646234129
1679,2014008.5553491972
1680,1981533.7188391876
1681,2031655.570753937
1682,2002844.810730209
1683,2011777.1466544343
1684,2018210.4416806796
1685,2013671.7460929106
1686,2038472.2339933014
1687,2053904.9380429839
1688,2050391.339300537
1689,2006316.2736270903
1690,2006832.3532206728
1691,1977244.7607916258
1692,1968609.2881526183
1693,1960654.5176218415
1694,1959437.2295671843
1695,1938087.6493002318
1696,1957544.5917108154
1697,1987655.5050791167
1698,1980763.2804954527
1699,2006232.5160579681
1700,2048934.233643265
1701,2045335.8127552795
1702,2071197.5097907258
1703,2085030.5882341766
1704,2089268.0390701294
1705,2092234.8476205445
1706,2075012.4447068786
1707,2063846.7712528992
1708,2097769.005765839
1709,2110556.842067413
1710,2107453.074831314
1711,2117867.6675143433
1712,2126148.839542694
1713,2173934.1577846524
1714,2195332.1474321745
1715,2186647.1686204523
1716,2179956.696422119
1717,2203291.7273905943
1718,2199924.5452577216
1719,2187919.60708992
1720,2211997.071118393
1721,2221750.6439096066
1722,2218686.782302246
1723,2214978.9613443753
1724,2217263.8003319553
1725,2196201.5771030425
1726,2196914.459874726
1727,2186591.780586319
1728,2169586.9049282074
1729,2137250.984574051
1730,2165526.080966034
1731,2166777.5091539
1732,2189445.0035175323
1733,2199179.7287904355
1734,2200491.6083855443
1735,2197937.7488951874
1736,2185543.6563705443
1737,2186417.383827515
1738,2181419.104642868
1739,2167076.535525513
1740,2195893.639227066
1741,2172336.3032463836
1742,2139706.0444007874
1743,2179336.4541671756
1744,2175338.47597641
1745,2152174.4997733305
1746,2142805.6333888243
1747,2150402.4368706513
1748,2114859.600327148
1749,2126555.3712846376
1750,2161313.506562576
1751,2192812.5001196293
1752,2155700.6460816953
1753,2110357.1458903505
1754,2120144.9775907136
1755,2141877.6785562136
1756,2167333.926240463
1757,2165021.1540740966
1758,2160539.4934739685
1759,2182096.051127854
1760,2170252.24281456
1761,2148675.5849086
1762,2118266.9417295842
1763,2118869.060803223
1764,2082906.0035488892
1765,2046948.2931648255
1766,2021770.853444519
1767,2027433.3853128813
1768,2042485.8222543334
1769,2001643.1755059815
1770,2032458.0066861727
1771,1962418.457646942
1772,1962627.7104949187
1773,1932012.4824742125
1774,1943863.2436135863
1775,1968603.627468872
1776,1943593.7193972778
1777,1985952.7248160553
1778,1976906.672792206
1779,1979304.9110346984
1780,2024160.1488917537
1781,2016815.3989636994
1782,1974239.093250656
1783,1986827.9480038453
1784,1997563.066492844
1785,1970911.1526866911
1786,1964287.507093277
1787,1961504.4841735836
1788,1948417.1194239997
1789,1940424.5336048128
1790,1964267.5837372588
1791,1982783.1734742734
1792,2017308.5137011716
1793,2021208.7963840484
1794,2014172.6173545073
1795,2054297.3629589078
1796,2028885.7121696472
1797,2047933.9059364316
1798,2087176.515174332
1799,2077822.904420929
1800,2062731.4320430758
1801,2093358.3377713775
1802,2100277.9324847413
1803,2105499.9774707793
1804,2110287.6808995055
1805,2122414.933180161
1806,2108641.34283371
1807,2119790.065610962
1808,2124057.468348541
1809,2141795.523719406
1810,2139570.3458631895
1811,2133536.2271834565
1812,2139444.9904846195
1813,2151835.39425293
1814,2167309.0299505615
1815,2164064.7980075832
1816,2158941.558760834
1817,2157316.6118556974
1818,2158842.336183548
1819,2158123.5324466703
1820,2177639.186866837
1821,2183192.930938645
1822,2177237.085511169
1823,2187401.852872772
1824,2181495.172546463
1825,2169511.7122087097
1826,2189224.620573425
1827,2178459.1209898377
1828,2183726.8256506347
1829,2184428.605059509
1830,2201926.3719159695
1831,2227115.3286460117
1832,2227325.09830101
1833,2221209.9379557804
1834,2240937.6103952792
1835,2254694.671977692
1836,2267676.01297081
1837,2262595.792760849
1838,2262901.0191917415
1839,2257677.7431929014
1840,2254330.1793874362
1841,2267574.8389711
1842,2239790.468603821
1843,2224818.6435837555
1844,2237392.5901422123
1845,2213732.937462463
1846,2194797.250234146
1847,2195444.146045227
1848,2201124.649286346
1849,2197949.440906601
1850,2228443.1690512085
1851,2209672.330977021
1852,2205554.098799133
1853,2188398.411674423
1854,2212371.856722717
1855,2189159.3999515534
1856,2186195.8675171663
1857,2174719.4854264073
1858,2188302.5104586794
1859,2182592.838562698
1860,2206431.164627609
1861,2227191.419636688
1862,2223681.226496506
1863,2229687.2520868685
1864,2223464.6379270935
1865,2221741.812171707
1866,2234970.3529471587
1867,2230595.859736557
1868,2244722.7907095337
1869,2246479.547541351
1870,2252684.3529247288
1871,2255475.065707016
1872,2247396.9639056395
1873,2236885.9711180874
1874,2238357.312730942
1875,2224628.2006549835
1876,2239777.8847423554
1877,2228426.365336838
1878,2243271.9794136053
1879,2242871.989167099
1880,2244378.689499054
1881,2271569.9859095
1882,2199346.5403503412
1883,2176097.7487837216
1884,2209176.1174681094
1885,2244849.4567716215
1886,2282275.1528486637
1887,2284576.2764627077
1888,2271901.7886776733
1889,2291129.814780502
1890,2291141.157265625
1891,2319914.4973345185
1892,2327867.5726849367
1893,2342007.4227729035
1894,2346500.7828041073
1895,2353112.145481949
1896,2353095.382242813
1897,2350740.225857239
1898,2356686.587723236
1899,2364461.334077301
1900,2353118.3798332214
1901,2353109.3811491393
1902,2345109.826672363
1903,2362585.080281601
1904,2356463.1855493165
1905,2350655.741955109
1906,2356092.166850052
1907,2348635.8468152615
1908,2337104.7237284845
1909,2333182.3965344243
1910,2334903.3050157167
1911,2384206.2879776764
1912,2377337.3126248927
1913,2378625.4673146824
1914,2375400.294889832
1915,2392838.2392561343
1916,2384577.87705719
1917,2390733.958603516
1918,2377110.681172028
1919,2378212.0436582947
1920,2380277.7420182037
1921,2373099.950572281
1922,2366656.752542877
1923,2367468.6371147917
1924,2358207.77627739
1925,2354638.67728508
1926,2356691.376059265
1927,2369730.7344324496
1928,2363927.4359133914
1929,2356833.985877228
1930,2358193.630847778
1931,2364259.413945541
1932,2367388.9055313873
1933,2363614.135845642
1934,2364822.4695194243
1935,2318378.6726472476
1936,2347307.349332199
1937,2309526.27459877
1938,2300868.3600886534
1939,2327022.391544037
1940,2311153.773770447
1941,2304075.5401935573
1942,2307998.5511631016
1943,2331367.895607071
1944,2346883.454931946
1945,2333448.737571182
1946,2312169.440426712
1947,2328806.728656311
1948,2341807.4163356014
1949,2311348.71922966
1950,2331517.4475369263
